id,datetime,year,month,country,state,city,lat,lon,shape,description,duration,has_image,confidence,confidence_city_level,date_index,description_length
752,2011-11-03 00:00:00,2011,11,IN,State3,City7,-48.262780622513674,-29.198726453370625,Disc,Seen a dim unknown object in the sky,7.31,0,0.33051841559092604,1.0,2011-11,36
753,2018-07-05 00:00:00,2018,7,RU,State1,City4,46.12324358903405,147.86108454342258,Disc,Seen a dim cylinder object in the sky,1.93,0,0.7384884487095917,0.21248051811614438,2018-07,37
754,2010-08-26 00:00:00,2010,8,CN,State5,City3,32.29866299863093,1.270015121664727,Unknown,Seen a slow unknown object in the sky,4.1,0,0.6468095151083755,0.6632320400792955,2010-08,37
755,2019-01-29 00:00:00,2019,1,FR,State1,City3,25.424454107198642,43.50296247929157,Light,Seen a slow sphere object in the sky,5.73,0,0.6401245437674539,0.34793275605498997,2019-01,36
756,2016-04-17 00:00:00,2016,4,FR,State5,City3,-53.55197431755175,119.8758513800314,Unknown,Seen a rotating cylinder object in the sky,0.87,1,0.37779371086845354,0.6957225821120675,2016-04,42
757,2016-09-06 00:00:00,2016,9,CN,State2,City5,-12.453270640590716,23.254959470659742,Disc,Seen a slow disc object in the sky,16.64,0,0.4623136329232221,0.5775504470529542,2016-09,34
758,2017-09-15 00:00:00,2017,9,CA,State5,City9,-39.907701664855296,-147.25103785359715,Triangle,Seen a fast disc object in the sky,3.0,1,0.44257476924636835,0.7538361808144081,2017-09,34
759,2013-07-29 00:00:00,2013,7,CN,State3,City1,38.62846900894428,173.15258428814224,Cylinder,Seen a slow disc object in the sky,19.48,1,0.5000511436900523,0.8832371372651733,2013-07,34
760,2010-01-22 00:00:00,2010,1,FR,State2,City6,24.063434738143528,-91.49425131137986,Light,Seen a slow triangle object in the sky,1.05,0,0.49066927990101444,0.5325072003746244,2010-01,38
761,2016-10-13 00:00:00,2016,10,CN,State3,City3,45.969311678296236,75.78191830687149,Triangle,Seen a slow disc object in the sky,3.31,0,0.45239766787714586,0.5973259718978818,2016-10,34
762,2013-06-07 00:00:00,2013,6,FR,State2,City9,55.98901283089967,1.8408379023859425,Unknown,Seen a dim light object in the sky,0.91,0,0.4733108980818061,0.78082845686571,2013-06,34
763,2015-06-30 00:00:00,2015,6,US,State2,City4,32.96971370309983,-7.641850745625078,Cylinder,Seen a slow cylinder object in the sky,0.05,0,0.4682569524558234,0.4941717714833953,2015-06,38
764,2011-02-05 00:00:00,2011,2,AU,State5,City3,59.30796998649146,-92.18130520791908,Triangle,Seen a fast light object in the sky,1.36,0,0.5401225794587851,0.6806328600157516,2011-02,35
765,2013-03-23 00:00:00,2013,3,US,State2,City5,13.772386337315865,79.97427565203748,Sphere,Seen a fast triangle object in the sky,2.58,0,0.2522274446907351,0.7677717881563236,2013-03,38
766,2012-10-03 00:00:00,2012,10,ZA,State3,City5,-55.544447533026265,-139.39622466084458,Triangle,Seen a fast cylinder object in the sky,2.82,0,0.5729867523241237,0.3847624301164075,2012-10,38
767,2018-09-27 00:00:00,2018,9,BR,State3,City5,-58.28981818196449,176.5631913701347,Light,Seen a bright triangle object in the sky,10.88,0,0.7545907547574418,0.29500549115711977,2018-09,40
768,2014-08-29 00:00:00,2014,8,FR,State2,City1,-18.947534975545352,124.33447335859341,Light,Seen a fast unknown object in the sky,5.05,0,0.660875127092563,0.635142582690247,2014-08,37
769,2013-11-10 00:00:00,2013,11,RU,State2,City4,38.81660628810445,12.423218402085155,Light,Seen a slow light object in the sky,2.85,0,0.3581154160314015,0.7753452518468983,2013-11,35
770,2013-11-14 00:00:00,2013,11,GB,State1,City6,43.93616475896772,-27.160935819116588,Light,Seen a fast disc object in the sky,22.11,0,0.6566912035565537,0.29900662674172074,2013-11,34
771,2014-10-01 00:00:00,2014,10,BR,State1,City10,55.29750345872134,-76.87273231444765,Disc,Seen a fast disc object in the sky,4.76,1,0.8434441778898563,0.6982187618641406,2014-10,34
772,2016-09-10 00:00:00,2016,9,IN,State2,City2,-52.185423774141796,0.5729295386763056,Disc,Seen a fast disc object in the sky,1.95,0,0.4636165610746606,0.5269214586868423,2016-09,34
773,2019-05-12 00:00:00,2019,5,CA,State2,City2,-54.65146668148031,136.59028632870047,Disc,Seen a dim sphere object in the sky,5.88,1,0.6081547881939344,0.5656792913824676,2019-05,35
774,2011-08-10 00:00:00,2011,8,ZA,State4,City6,49.594031564044045,-80.99769574775391,Unknown,Seen a bright unknown object in the sky,3.42,0,0.8449070599969388,0.8063318111642616,2011-08,39
775,2018-05-26 00:00:00,2018,5,BR,State1,City8,-23.39439619645661,0.19348516912893388,Disc,Seen a slow sphere object in the sky,10.65,0,0.6545443441390538,0.6281009067064185,2018-05,36
776,2012-08-08 00:00:00,2012,8,CN,State5,City5,6.9584880731559196,-95.56203525586889,Cylinder,Seen a fast sphere object in the sky,11.34,0,0.7326080901803743,0.42898304742282434,2012-08,36
777,2018-08-17 00:00:00,2018,8,FR,State3,City3,57.89338596008518,-58.62631908061746,Triangle,Seen a dim light object in the sky,2.29,0,0.33571616667369003,0.5975490049343317,2018-08,34
778,2012-04-10 00:00:00,2012,4,CN,State5,City1,-11.946175831689196,-111.50621678760031,Triangle,Seen a fast cylinder object in the sky,4.13,0,0.5353431286951349,0.553275553594763,2012-04,38
779,2014-05-28 00:00:00,2014,5,FR,State1,City4,19.90456779718079,176.59410981162762,Unknown,Seen a bright triangle object in the sky,1.54,0,0.5587953653957677,0.5437700642615148,2014-05,40
780,2016-02-26 00:00:00,2016,2,FR,State1,City6,-11.894452364161765,25.73908072648402,Cylinder,Seen a slow sphere object in the sky,4.93,0,0.5846430693939354,0.8358670547832381,2016-02,36
781,2018-10-11 00:00:00,2018,10,FR,State4,City3,32.18335973553357,83.81344465321035,Cylinder,Seen a dim disc object in the sky,24.36,0,0.618426131960864,0.469062423896196,2018-10,33
782,2019-12-11 00:00:00,2019,12,CN,State4,City3,3.3257670687439003,-144.63003115726679,Cylinder,Seen a slow unknown object in the sky,8.94,1,0.5234262585889996,0.44137752342223946,2019-12,37
783,2011-12-01 00:00:00,2011,12,AU,State5,City4,-31.497223441638035,-48.19768197324632,Sphere,Seen a bright cylinder object in the sky,2.28,0,0.3031408795983771,0.6500907093799814,2011-12,40
784,2013-04-09 00:00:00,2013,4,FR,State4,City10,-27.443267848984057,141.35032909703574,Disc,Seen a dim triangle object in the sky,0.5,0,0.6599408621940881,0.7277825172035677,2013-04,37
785,2011-03-28 00:00:00,2011,3,CN,State4,City6,-29.03289449539113,-149.60220248737875,Sphere,Seen a bright light object in the sky,17.01,0,0.5568290492977166,0.5732325116317091,2011-03,37
786,2015-12-27 00:00:00,2015,12,RU,State2,City9,3.8784393910272925,-120.42603779773927,Triangle,Seen a dim light object in the sky,2.47,1,0.323207505560021,0.35368967404786644,2015-12,34
787,2012-01-25 00:00:00,2012,1,BR,State2,City2,24.382681921879723,45.1503397264207,Unknown,Seen a dim light object in the sky,1.74,0,0.6138493731241244,0.6217492858003244,2012-01,34
788,2013-08-30 00:00:00,2013,8,GB,State4,City8,53.91358800517705,44.204037877521074,Cylinder,Seen a rotating disc object in the sky,1.9,1,0.5829470018698413,1.0,2013-08,38
789,2019-09-18 00:00:00,2019,9,RU,State3,City6,23.290485009957592,121.76173600341463,Disc,Seen a fast light object in the sky,3.37,0,0.5805551821511983,0.7132626588639865,2019-09,35
790,2013-10-01 00:00:00,2013,10,US,State3,City5,33.74314127548688,156.7773949937117,Sphere,Seen a slow triangle object in the sky,15.7,0,0.45697471877081597,0.2675560112416832,2013-10,38
791,2011-01-23 00:00:00,2011,1,ZA,State2,City3,-39.728866096252126,-128.88486884690505,Light,Seen a rotating cylinder object in the sky,21.57,1,0.7451608467379853,0.40967089973321724,2011-01,42
792,2013-02-23 00:00:00,2013,2,AU,State3,City6,-15.112484999120916,-86.6254253302802,Sphere,Seen a slow sphere object in the sky,1.76,0,0.5856839946512834,0.6187001384586389,2013-02,36
793,2017-07-29 00:00:00,2017,7,CN,State3,City4,-10.34637361700807,-26.113893950427894,Disc,Seen a bright light object in the sky,2.17,0,0.38150689097867146,0.7083654085452983,2017-07,37
794,2013-05-06 00:00:00,2013,5,US,State2,City2,22.365627600056754,-179.67481721235012,Light,Seen a bright unknown object in the sky,3.59,0,0.2685863089343481,0.4608652886577512,2013-05,39
795,2014-09-19 00:00:00,2014,9,GB,State3,City7,-24.49296283477517,-154.86685093450984,Light,Seen a bright cylinder object in the sky,0.04,0,0.38490017258133247,1.0,2014-09,40
796,2015-04-09 00:00:00,2015,4,RU,State5,City5,-23.604969429640065,-98.46313994123221,Triangle,Seen a dim sphere object in the sky,0.96,0,0.14455650600466785,0.7075705066073745,2015-04,35
797,2018-06-17 00:00:00,2018,6,ZA,State5,City10,-17.293301443095828,-6.8032929543077785,Light,Seen a dim light object in the sky,13.75,0,0.46091602339293136,0.66652877322877,2018-06,34
798,2011-12-11 00:00:00,2011,12,RU,State1,City6,37.236249785187866,-89.45181425929938,Disc,Seen a bright triangle object in the sky,0.15,1,0.5193435575887992,0.85138936925552,2011-12,40
799,2011-03-24 00:00:00,2011,3,BR,State3,City4,9.31081080520184,135.60548120029728,Triangle,Seen a rotating light object in the sky,0.53,0,0.3188500347916512,0.6491237862319953,2011-03,39
800,2010-12-17 00:00:00,2010,12,CA,State5,City2,-50.966726420071865,-63.261764804875995,Cylinder,Seen a rotating triangle object in the sky,2.73,0,0.4181834613746795,0.2069077995646818,2010-12,42
801,2011-10-27 00:00:00,2011,10,RU,State5,City5,-50.61046803714375,152.8642123713463,Cylinder,Seen a rotating disc object in the sky,6.57,0,0.7329923975217144,0.521155457201051,2011-10,38
802,2010-11-22 00:00:00,2010,11,ZA,State5,City6,-15.44556668610008,170.92341386449561,Triangle,Seen a dim disc object in the sky,1.57,1,0.5160937003489493,0.47214266434948937,2010-11,33
803,2011-03-01 00:00:00,2011,3,US,State4,City7,31.990926072739,-18.049847793271653,Triangle,Seen a bright disc object in the sky,1.83,0,0.7303015316052196,0.5325387125207997,2011-03,36
804,2010-06-14 00:00:00,2010,6,BR,State2,City6,22.64201117744166,-98.2336259162435,Light,Seen a slow unknown object in the sky,1.82,0,0.4722572874408446,0.622805725795111,2010-06,37
805,2019-12-22 00:00:00,2019,12,FR,State3,City2,24.9578825581424,-75.00019196771882,Cylinder,Seen a rotating unknown object in the sky,10.3,0,0.47348259300102574,0.7385014107386609,2019-12,41
806,2013-04-16 00:00:00,2013,4,ZA,State5,City10,32.065207926491624,99.48012539740063,Unknown,Seen a rotating unknown object in the sky,1.28,0,0.17011189320084208,0.4452473307142323,2013-04,41
807,2019-08-13 00:00:00,2019,8,RU,State1,City9,-25.541674453640475,-81.59410519466722,Cylinder,Seen a dim disc object in the sky,4.13,0,0.6093933120804296,0.44695484815732844,2019-08,33
808,2017-06-05 00:00:00,2017,6,RU,State4,City2,5.790753833050559,-42.99016754869754,Triangle,Seen a bright triangle object in the sky,47.92,0,0.6650837360073037,0.5844720516693602,2017-06,40
809,2011-11-05 00:00:00,2011,11,US,State4,City1,5.202316838012351,-7.712690946534082,Light,Seen a slow disc object in the sky,6.52,0,0.4486447934220156,0.7151340624488507,2011-11,34
810,2015-04-23 00:00:00,2015,4,RU,State2,City5,28.755900141593912,27.04000192919429,Unknown,Seen a fast sphere object in the sky,2.05,1,0.45345436620048896,0.7102067983032944,2015-04,36
811,2011-04-08 00:00:00,2011,4,CA,State3,City10,54.824468292677565,178.59615850844574,Cylinder,Seen a slow sphere object in the sky,7.25,0,0.621955456699094,0.7200586772156328,2011-04,36
812,2012-01-24 00:00:00,2012,1,AU,State1,City1,-26.64120662454409,-96.40448814110677,Sphere,Seen a bright light object in the sky,15.39,0,0.3895554365156936,0.82191165265565,2012-01,37
813,2018-10-13 00:00:00,2018,10,GB,State3,City3,35.19380073084578,-52.76746683065922,Disc,Seen a bright triangle object in the sky,2.34,0,0.38265135214878876,0.5278029489008673,2018-10,40
814,2015-05-28 00:00:00,2015,5,US,State5,City5,19.196465822791495,-85.35917627621603,Sphere,Seen a fast cylinder object in the sky,6.16,0,0.5475647249244865,0.8240257260514681,2015-05,38
815,2012-01-18 00:00:00,2012,1,IN,State1,City6,9.628544503615217,-49.99916280826429,Disc,Seen a dim cylinder object in the sky,0.39,0,0.4090622978022776,0.6669088493083789,2012-01,37
816,2010-02-16 00:00:00,2010,2,CN,State1,City6,32.98557352168824,-143.7103739179366,Light,Seen a slow sphere object in the sky,11.28,0,0.5916586826119472,0.6315792576001842,2010-02,36
817,2019-10-09 00:00:00,2019,10,BR,State3,City6,53.28389597137192,-50.468483793223015,Sphere,Seen a fast sphere object in the sky,0.51,0,0.3619535727125841,0.9602888937489007,2019-10,36
818,2018-05-19 00:00:00,2018,5,CN,State3,City1,-55.59702985567044,139.63141132717982,Unknown,Seen a bright triangle object in the sky,2.33,0,0.7264263378696588,0.5362510293118038,2018-05,40
819,2017-05-11 00:00:00,2017,5,GB,State4,City3,-42.31198769841352,-72.50765477527834,Cylinder,Seen a rotating triangle object in the sky,3.91,0,0.5984695526382781,0.4467468731623586,2017-05,42
820,2018-02-25 00:00:00,2018,2,AU,State5,City4,30.754467780133893,-46.10347925433521,Triangle,Seen a fast cylinder object in the sky,1.53,0,0.5098776768650221,0.8930301773536353,2018-02,38
821,2010-12-04 00:00:00,2010,12,AU,State5,City1,-49.94503765078986,160.0106991976565,Unknown,Seen a bright unknown object in the sky,5.24,0,0.3689554051181074,0.5910281531927354,2010-12,39
822,2013-03-27 00:00:00,2013,3,FR,State2,City8,1.9348440889311647,82.21643867767256,Sphere,Seen a fast sphere object in the sky,4.04,0,0.3413369150191271,0.8210597238333953,2013-03,36
823,2019-11-06 00:00:00,2019,11,BR,State3,City1,-33.61670680300716,6.025937334497399,Disc,Seen a bright unknown object in the sky,6.31,1,0.36541444539761303,0.6796955064010182,2019-11,39
824,2015-01-13 00:00:00,2015,1,RU,State5,City9,-27.084515538869823,99.78938222523863,Unknown,Seen a bright light object in the sky,2.19,1,0.2851695051294536,0.24951621507268495,2015-01,37
825,2018-01-13 00:00:00,2018,1,CN,State2,City1,24.220857953329954,-135.65532641237857,Unknown,Seen a bright triangle object in the sky,3.95,0,0.7010645476966444,0.6562045923715102,2018-01,40
826,2010-10-16 00:00:00,2010,10,CN,State3,City8,-56.37686720775461,-12.783472840496756,Sphere,Seen a dim triangle object in the sky,8.36,0,0.5513112258615156,0.7249218423521308,2010-10,37
827,2010-04-26 00:00:00,2010,4,US,State2,City10,44.79833134822843,-137.43499365508814,Sphere,Seen a bright sphere object in the sky,8.32,0,0.6605942495649748,0.5854907454819106,2010-04,38
828,2014-06-12 00:00:00,2014,6,IN,State5,City9,-6.662525357727603,-95.8974677929512,Cylinder,Seen a rotating unknown object in the sky,6.26,0,0.7608597553079393,0.7246702094668143,2014-06,41
829,2017-05-08 00:00:00,2017,5,ZA,State4,City7,0.2871952688521304,-128.92778649350691,Triangle,Seen a rotating unknown object in the sky,3.9,0,0.6959909035185248,0.8384350773896929,2017-05,41
830,2011-02-14 00:00:00,2011,2,US,State1,City10,4.805755643243032,-49.75155389910984,Sphere,Seen a slow unknown object in the sky,5.59,0,0.5674425187242699,0.8943064442853551,2011-02,37
831,2018-11-21 00:00:00,2018,11,RU,State4,City2,17.465315349539267,-42.60984465746668,Triangle,Seen a slow disc object in the sky,0.45,0,0.43834243312514115,0.7583942088920251,2018-11,34
832,2016-12-21 00:00:00,2016,12,RU,State1,City9,-18.617209605270226,161.03108945996672,Light,Seen a slow triangle object in the sky,3.19,0,0.61239493325093,0.4310485797740965,2016-12,38
833,2019-12-16 00:00:00,2019,12,RU,State2,City1,-47.86710113238104,-84.91473677248948,Unknown,Seen a dim unknown object in the sky,9.84,0,0.5316706653678795,0.6248288877092976,2019-12,36
834,2011-09-15 00:00:00,2011,9,RU,State3,City3,-21.794527600058814,-9.92561568605393,Light,Seen a dim sphere object in the sky,4.67,0,0.46090232889550237,0.45721925785775996,2011-09,35
835,2014-05-20 00:00:00,2014,5,BR,State3,City7,-39.822945837261564,112.0965854268552,Light,Seen a rotating cylinder object in the sky,14.21,1,0.4227202443569278,0.5079154417575187,2014-05,42
836,2019-04-28 00:00:00,2019,4,ZA,State3,City3,6.735981534056876,113.6223311171982,Cylinder,Seen a rotating triangle object in the sky,1.52,0,0.6618825164588351,0.5048636689125792,2019-04,42
837,2017-03-18 00:00:00,2017,3,GB,State4,City6,-21.83656428475362,90.1235473326073,Unknown,Seen a slow triangle object in the sky,0.51,0,0.7216194179979603,0.589320208331081,2017-03,38
838,2010-05-27 00:00:00,2010,5,CA,State3,City10,54.968061359212186,-76.37984562957374,Light,Seen a bright sphere object in the sky,4.93,0,0.45873369143146636,0.6443759146017528,2010-05,38
839,2017-09-21 00:00:00,2017,9,ZA,State1,City5,55.888113357633685,-1.810217011911476,Unknown,Seen a slow sphere object in the sky,0.48,0,0.43444884307447096,1.0,2017-09,36
840,2014-12-05 00:00:00,2014,12,FR,State1,City2,14.415105668188971,-112.96382573277963,Unknown,Seen a dim triangle object in the sky,7.62,0,0.6047254608109784,0.6495030030819295,2014-12,37
841,2017-05-15 00:00:00,2017,5,CA,State1,City6,14.099672120074317,-112.17617179819047,Unknown,Seen a slow light object in the sky,1.48,0,0.40472354021956947,0.9565492089956759,2017-05,35
842,2012-12-08 00:00:00,2012,12,BR,State3,City1,58.245427748052705,-23.097163270208057,Cylinder,Seen a dim triangle object in the sky,3.87,0,0.5905515030435623,0.5973021924139288,2012-12,37
843,2018-08-15 00:00:00,2018,8,ZA,State5,City8,46.473978148222315,85.8931996474588,Disc,Seen a slow light object in the sky,8.34,0,0.7605394408816606,0.7535942999908647,2018-08,35
844,2016-05-30 00:00:00,2016,5,US,State1,City4,31.808393898976803,9.570333599221641,Light,Seen a bright cylinder object in the sky,7.76,0,0.4373248345858172,0.5289016592810896,2016-05,40
845,2010-04-27 00:00:00,2010,4,BR,State1,City1,-22.369126590875858,139.20595950508283,Disc,Seen a dim unknown object in the sky,3.43,0,0.5036769848306598,0.607242405817713,2010-04,36
846,2014-02-26 00:00:00,2014,2,BR,State5,City2,-16.13531662583084,119.12716719992733,Triangle,Seen a slow light object in the sky,18.62,0,0.79845396162727,0.4566713172221052,2014-02,35
847,2014-05-04 00:00:00,2014,5,GB,State3,City8,-35.84798810869614,-168.622040584654,Triangle,Seen a dim sphere object in the sky,3.44,0,0.444024753052604,0.7385484996652923,2014-05,35
848,2015-11-28 00:00:00,2015,11,RU,State3,City10,-1.5422247699150446,24.630855431837773,Disc,Seen a slow cylinder object in the sky,1.63,1,0.5211555097322826,0.44417320217469736,2015-11,38
849,2015-06-26 00:00:00,2015,6,AU,State4,City3,58.84422265674955,39.29805516803151,Triangle,Seen a slow triangle object in the sky,1.8,0,0.35872767883849904,0.540515747729159,2015-06,38
850,2016-02-06 00:00:00,2016,2,US,State3,City10,49.458114361390656,166.16705194802933,Triangle,Seen a dim triangle object in the sky,6.81,0,0.39457481056501037,0.6440672169281665,2016-02,37
851,2017-02-22 00:00:00,2017,2,CN,State1,City8,-45.798067917663715,-171.63481438480977,Sphere,Seen a slow cylinder object in the sky,2.87,0,0.2931744542178991,0.6869968338529125,2017-02,38
852,2018-08-10 00:00:00,2018,8,GB,State4,City9,-56.977165285139264,11.197357548706407,Sphere,Seen a rotating cylinder object in the sky,2.71,0,0.9387874376105978,0.7049807067882842,2018-08,42
853,2019-08-07 00:00:00,2019,8,CA,State5,City9,47.83652020899194,-106.27870970309314,Disc,Seen a slow light object in the sky,0.1,0,0.5857627986815847,0.5052419075707271,2019-08,35
854,2013-08-02 00:00:00,2013,8,FR,State5,City2,4.460415353844894,-160.68135373502793,Unknown,Seen a rotating unknown object in the sky,1.82,0,0.4931186676194946,0.3281359750549286,2013-08,41
855,2011-05-31 00:00:00,2011,5,US,State2,City4,-35.97721341498526,31.495868903420387,Cylinder,Seen a bright triangle object in the sky,9.84,1,0.34144035627897573,0.1480048650655562,2011-05,40
856,2010-03-16 00:00:00,2010,3,FR,State4,City6,20.83839235015624,98.13749170780892,Sphere,Seen a dim triangle object in the sky,8.14,0,0.22629604051727997,0.42130378119842615,2010-03,37
857,2016-12-13 00:00:00,2016,12,CA,State5,City8,17.306781351578394,98.9515617210676,Disc,Seen a dim triangle object in the sky,6.86,0,0.5362607432438806,0.468656939350507,2016-12,37
858,2019-04-17 00:00:00,2019,4,FR,State2,City7,-45.34972717962394,-169.09617234387355,Light,Seen a dim unknown object in the sky,0.12,0,0.47822722713273846,0.46140192825317045,2019-04,36
859,2015-03-27 00:00:00,2015,3,FR,State1,City8,-28.847971980285656,-33.49929590222783,Disc,Seen a fast disc object in the sky,0.14,0,0.5752988995786201,0.4316692558295403,2015-03,34
860,2019-11-14 00:00:00,2019,11,US,State5,City7,-52.79064428240905,-163.97653422649663,Cylinder,Seen a dim disc object in the sky,1.87,0,0.6038493261622957,0.6921240735214733,2019-11,33
861,2018-12-25 00:00:00,2018,12,US,State2,City5,-34.81674313558297,-90.77808708332289,Disc,Seen a rotating sphere object in the sky,3.22,0,0.6518412564135612,0.5450195681440994,2018-12,40
862,2012-12-02 00:00:00,2012,12,CA,State2,City7,-44.123319017632454,-110.5629470071386,Cylinder,Seen a fast unknown object in the sky,12.03,0,0.4936734330925166,0.5725693827499466,2012-12,37
863,2014-03-03 00:00:00,2014,3,RU,State4,City8,-36.81164490305327,-102.5342714728234,Sphere,Seen a slow sphere object in the sky,2.43,0,0.5933015697144037,0.44274312553744277,2014-03,36
864,2010-01-29 00:00:00,2010,1,CA,State3,City1,22.256057509574035,-57.91737094756971,Cylinder,Seen a bright triangle object in the sky,1.7,0,0.4388695807697136,0.9263558738182887,2010-01,40
865,2013-12-05 00:00:00,2013,12,AU,State1,City8,-54.06003068867187,-80.12950493904061,Triangle,Seen a fast light object in the sky,4.23,0,0.3722830402077914,0.5447948517602357,2013-12,35
866,2017-12-13 00:00:00,2017,12,RU,State3,City4,-47.77744617021402,166.42076807793535,Unknown,Seen a bright disc object in the sky,12.31,0,0.44927250968746857,0.1297694364793368,2017-12,36
867,2018-11-27 00:00:00,2018,11,IN,State2,City8,-43.89916343060548,-53.13343679662243,Light,Seen a dim light object in the sky,6.71,0,0.6153451610693883,0.44455328800726224,2018-11,34
868,2016-06-10 00:00:00,2016,6,GB,State5,City5,-22.015065485023918,141.90210550546988,Sphere,Seen a rotating sphere object in the sky,9.71,0,0.590974650279415,0.33432432386363126,2016-06,40
869,2015-06-10 00:00:00,2015,6,IN,State3,City9,-24.149962697767087,-114.82499825246697,Sphere,Seen a bright cylinder object in the sky,1.01,0,0.49810802864987386,0.3197605601332245,2015-06,40
870,2014-06-27 00:00:00,2014,6,RU,State3,City3,-29.39234576200327,94.94887218775716,Sphere,Seen a bright cylinder object in the sky,0.67,0,0.5483641584306636,0.6925385752732346,2014-06,40
871,2012-02-17 00:00:00,2012,2,ZA,State5,City7,30.064398411889954,-157.91560703112862,Unknown,Seen a rotating light object in the sky,3.93,0,0.7411262513765108,1.0,2012-02,39
872,2019-02-13 00:00:00,2019,2,CN,State3,City3,59.76273453097207,-13.405957391037134,Unknown,Seen a bright sphere object in the sky,5.98,0,0.22963848372555185,0.35820283545754916,2019-02,38
873,2019-06-07 00:00:00,2019,6,RU,State5,City7,4.077350835455491,-178.01624151521065,Cylinder,Seen a bright disc object in the sky,15.5,0,0.3117398155314198,0.5162265109749845,2019-06,36
874,2018-01-03 00:00:00,2018,1,FR,State1,City2,53.304326149673045,111.70467470499699,Cylinder,Seen a bright triangle object in the sky,2.32,1,0.49804493608835354,0.44293571624926464,2018-01,40
875,2014-11-05 00:00:00,2014,11,GB,State4,City7,-12.40678654487224,162.17497297360222,Triangle,Seen a rotating sphere object in the sky,2.13,0,0.6050536005765773,0.16708971550124613,2014-11,40
876,2012-05-07 00:00:00,2012,5,BR,State5,City8,-47.198106383674386,-167.36134650222758,Cylinder,Seen a dim sphere object in the sky,3.63,1,0.4677090148189225,0.8289162380204786,2012-05,35
877,2013-11-05 00:00:00,2013,11,ZA,State5,City6,-10.947140463619519,156.18469013039322,Cylinder,Seen a bright unknown object in the sky,5.77,0,0.6354632682303536,0.40989964074747165,2013-11,39
878,2012-06-04 00:00:00,2012,6,US,State5,City5,-24.464667190236803,98.5874009368871,Triangle,Seen a slow cylinder object in the sky,4.17,1,0.04888441933346621,0.752824642984909,2012-06,38
879,2011-09-05 00:00:00,2011,9,AU,State4,City6,-0.7911645252986261,-50.80983163459368,Triangle,Seen a dim unknown object in the sky,6.42,0,0.15042991135202827,0.8638979540878656,2011-09,36
880,2010-04-01 00:00:00,2010,4,GB,State2,City3,18.84524122997078,147.19555844020988,Cylinder,Seen a rotating light object in the sky,2.39,0,0.4148295068480715,0.5759350650708038,2010-04,39
881,2012-12-28 00:00:00,2012,12,IN,State1,City9,-4.67397370171102,-73.34738234967566,Triangle,Seen a bright disc object in the sky,9.91,0,0.9000983133326265,0.3891380907738735,2012-12,36
882,2011-09-10 00:00:00,2011,9,ZA,State5,City7,52.21926144933907,-32.65368759548568,Sphere,Seen a bright unknown object in the sky,1.01,0,0.4999897471142425,0.04821449515249432,2011-09,39
883,2014-03-27 00:00:00,2014,3,IN,State3,City5,46.171778675925594,-145.1839456108722,Disc,Seen a fast triangle object in the sky,1.9,0,0.16378265482923599,0.7319510835562908,2014-03,38
884,2010-01-13 00:00:00,2010,1,CN,State1,City10,24.237311419943666,56.49802628405183,Disc,Seen a rotating triangle object in the sky,7.43,1,0.44599554007641934,1.0,2010-01,42
885,2014-06-29 00:00:00,2014,6,ZA,State5,City3,-1.2378105162541004,-169.34370165278213,Unknown,Seen a slow light object in the sky,2.04,0,0.5926240822351762,0.5098246122324763,2014-06,35
886,2016-03-23 00:00:00,2016,3,AU,State2,City1,-44.19752618226518,-5.434100928346595,Unknown,Seen a slow unknown object in the sky,5.52,0,0.6443333571817587,0.6930214930364209,2016-03,37
887,2016-10-05 00:00:00,2016,10,IN,State3,City3,-12.358359986683993,65.94906609091217,Sphere,Seen a bright light object in the sky,1.7,0,0.5705823366792151,0.5224511967770112,2016-10,37
888,2010-06-17 00:00:00,2010,6,BR,State5,City1,24.528184728140843,115.64553634167993,Light,Seen a bright sphere object in the sky,1.04,0,0.4646293691924413,0.4786528863915153,2010-06,38
889,2012-07-17 00:00:00,2012,7,IN,State4,City5,-25.813737533552256,-126.02109973620162,Sphere,Seen a slow sphere object in the sky,1.79,1,0.6018183941317684,0.9073117776452915,2012-07,36
890,2013-11-03 00:00:00,2013,11,ZA,State3,City4,-47.521430694789544,91.47253184953826,Triangle,Seen a fast unknown object in the sky,10.9,0,0.6730427047373737,0.6342313793616328,2013-11,37
891,2019-03-16 00:00:00,2019,3,BR,State4,City4,48.94781490127538,78.86772847981064,Triangle,Seen a fast disc object in the sky,3.09,0,0.41679007912529603,0.6027126437155538,2019-03,34
892,2012-07-11 00:00:00,2012,7,RU,State1,City7,25.086097177865355,21.445392283122317,Light,Seen a fast disc object in the sky,1.28,1,0.4814598857859571,0.6257043655752029,2012-07,34
893,2010-04-10 00:00:00,2010,4,IN,State3,City5,13.833171196211666,30.472055203631044,Cylinder,Seen a bright sphere object in the sky,1.94,1,0.4795853440984734,0.6247570204744369,2010-04,38
894,2019-01-03 00:00:00,2019,1,FR,State3,City1,35.09986867306999,-147.14254049155988,Unknown,Seen a rotating sphere object in the sky,0.01,0,0.24416863904290959,0.2774626845046039,2019-01,40
895,2016-06-12 00:00:00,2016,6,FR,State4,City8,40.277524510017074,36.16957556653688,Cylinder,Seen a bright unknown object in the sky,7.05,1,0.31143553636399274,0.566018747512756,2016-06,39
